user_id,isbn,rating,book_title,book_author,year_of_publication
114601,1878257536,0,Cat's Cradle: A Book of String Figures (Book and String),Anne Akers Johnson,1993.0
104868,1573220167,9,High Fidelity,Nick Hornby,1995.0
255489,0763614211,0,Witch Child,Celia Rees,2001.0
43118,8423974758,7,Cuentame (Narrativa),Carmen Martin Gaite,1999.0
243964,0060520612,0,The Proper Care and Feeding of Husbands,Laura Schlessinger,2003.0
56634,1566197589,0,Lady Chatterleys Lover,D H Lawrence,1994.0
27617,0380730618,0,And the Blood Cried Out: A Prosecutor's Spellbinding Account of Dna's Power to Free or Convict,Harlan Levy,1997.0
162052,0553274422,8,INCREDIBLE JOURNEY,SHEILA BURNFORD,1984.0
178458,0345357027,9,Rings,Ruth Walker,1990.0
98741,0061031992,0,A Theory of Relativity,Jacquelyn Mitchard,2002.0
135277,0380709244,10,The Mouse and the Motorcycle,Beverly Cleary,1990.0
232036,0440224659,0,Sooner or Later,Elizabeth Adler,1998.0
243585,0440217466,0,Vanished,Danielle Steel,1994.0
238781,0684829746,0,CRUDDY : An Illustrated Novel,Lynda Barry,1999.0
274061,037316517X,0,"Forever Always (Harlequin American Romance No, 517)",Rebecca Flanders,1993.0
204813,0385316917,0,Special Delivery,Danielle Steel,1997.0
28865,0060177349,0,Star Trek Memories,William Shatner,1993.0
203968,0553568035,0,"The Krytos Trap (Star Wars: X-Wing Series, Book 3)",Michael A. Stackpole,1996.0
125692,0373195990,0,"True Love, Inc. (Silhouette Romance, 1599)",Jackie Braun,2002.0
250936,0671795694,9,INDECENT PROPOSAL : INDECENT PROPOSAL,Jack Engelhard,1993.0
242006,0451194985,0,The Unexpected Wife (Signet Regency Romance),Emily Hendrickson,1998.0
170229,0439420105,0,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,2002.0
171445,0345431057,0,Slaves in the Family (Ballantine Reader's Circle),Edward Ball,1999.0
91576,0312981597,7,Why Didn't They Ask Evans? (St. Martin's Minotaur Mysteries),Agatha Christie,2002.0
207727,0446363251,0,"Scarlett : The Sequel to Margaret Mitchell's \Gone With the Wind\""""",Alexandra Ripley,1992.0
94978,0316089699,0,Sea Glass: A Novel,Anita Shreve,2003.0
47128,0451172817,10,Needful Things,Stephen King,2004.0
165670,0879518863,0,Bleeding London,Geoff Nicholson,1998.0
275970,0062517414,0,The Future of Peace: On the Front Lines with the World's Great Peacemakers,Scott A. Hunt,2002.0
184299,080755376X,0,Mystery of the Forgotten Island (Pilot Books),"Florence and Heide, Roxanne Heide",1980.0
19085,1557731330,0,Winners and Lovers,Hilary S. Kayle,1988.0
93092,0330375253,9,Bridget Jones's Diary,Helen Fielding,2001.0
200993,0684848910,0,The Templar Revelation: Secret Guardians of the True Identity of Christ,Lynn Picknett,1998.0
233539,1555835864,7,Vampire Vow,Michael Schiefelbein,2001.0
183046,0441783589,0,Starship Troopers,Robert A. Heinlein,1987.0
3757,8423913074,8,Luces de bohemia: Esperpento (ColecciÃ³n austral ; no. 1307),RamÃ³n del Valle-InclÃ¡n,1975.0
76221,8483105373,0,LA Inmortalidad (Fabula),Milan Kundera,1997.0
246627,0743235150,0,Everything's Eventual : 14 Dark Tales,Stephen King,2002.0
77377,0689846673,9,Dovey Coe (Aladdin Fiction),Frances O'Roark Dowell,2001.0
40553,0061098299,0,Mars and Venus in Love: Inspiring and Heartfelt Stories of Relationships that Work,John Gray,1999.0
236959,0809480662,0,Gate of Remembrance: The Story of the Psychological Experiment Which Resulted in the Discovery of the Edgar Chapel at Glastonbury (Collector's Libra),Frederick Bligh Bond,1989.0
100459,0156006529,9,Where or When  : A Novel,Anita Shreve,1999.0
275374,0061000035,10,The Dark Wind (Jim Chee Novels),Tony Hillerman,1990.0
23571,1859845878,0,Bushwomen: Tales of a Cynical Species,Laura Flanders,2004.0
194600,0345298349,0,Gorky Park,Martin Cruz Smith,1993.0
113495,0553258370,5,Portrait of a Married Woman,Sally Mandel,1987.0
182085,0380770369,5,A Stranger's Kiss (An Avon Romantic Treasure),Shelly Thacker,1994.0
48057,038072118X,0,Where is Joe Merchant?,Jimmy Buffett,1993.0
254064,0380712040,0,Black Cherry Blues: A Dave Robicheaux Novel,James Lee Burke,1990.0
265595,0345406052,0,"Newton's Cannon (The Age of Unreason, Book 1)",J. Gregory Keyes,1998.0
33974,0871239906,0,Light in Zion (Book #4 of Zion Chronicles),Bodie Thoene,1988.0
51450,0446608149,0,More Than Memory,Dorothy Garlock,2001.0
93046,0385512104,0,The Curious Incident of the Dog in the Night-Time (Today Show Book Club #13),Mark Haddon,2003.0
35628,0553292722,0,Still Waters,TAMI HOAG,1992.0
100846,0451190564,0,The Green Mile: Night Journey (Green Mile Series),Stephen King,1996.0
21404,1853260568,0,Persuasion (Wordsworth Collection),Jane Austen,1998.0
75485,0374166757,0,Greene on Capri: A Memoir,Shirley Hazzard,2000.0
212806,0931948320,0,Run With the Horsemen,Ferrol Sams,1982.0
250015,034538184X,0,Degree of Guilt,Richard North Patterson,1995.0
23288,0307045420,10,The Twelve Days of Christmas: A Christmas Carol (Little Golden Book),Michael Eagle,1986.0
64943,0786886366,0,Don't Sweat the Small Stuff for Men : Simple Ways to Minimize Stress (Don't Sweat the Small Stuff (Hyperion)),Richard Carlson,2001.0
131046,0345384466,0,The Witching Hour (Lives of the Mayfair Witches),ANNE RICE,1993.0
76352,0553231081,0,Southern Discomfort,Rita Mae Brown,1983.0
165177,0891076182,0,Prophet,Frank E. Peretti,1992.0
186623,0571206484,0,Prodigal Summer,Barbara Kingsolver,2002.0
199167,2226058028,8,"La Vie des mots, lÃ?Â¿ami des veaux",JoÃ?Â«l Martin,1994.0
216679,0142001740,0,The Secret Life of Bees,Sue Monk Kidd,2003.0
150979,0142800821,8,"Eats, Shoots & Leaves",Lynne Truss,2004.0
232131,0061096113,6,Mistaken Identity,Lisa Scottoline,2000.0
126395,0446365246,0,Love & Cherish,Dorothy Garlock,1995.0
254676,0816304858,0,He chose to listen (Trailblazer series),Eileen E Lantry,1983.0
196077,0553246453,0,Meditations in Green,Stephen Wright,1984.0
214294,0684856069,0,The Many Lives & Secret Sorrows of Josephine B.,Sandra Gulland,1999.0
57804,0786889632,5,Hearse of a Different Color (Hitchcock Sewell Mysteries (Paperback)),Tim Cockey,2002.0
37974,0764501208,0,Visual Basic 5 Programming (Dummies 101 Series),Wally Wang,1997.0
115341,1551665301,0,Book Club,Mary Alice Monroe,1999.0
190807,0373711530,0,"The Perfect Mom   Under One Roof (Harlequin Superromance, 1153)",Janice Kay Johnson,2003.0
83637,0425165396,0,Chile Death: A China Bayles Mystery (China Bayles Mysteries (Hardcover)),Susan Wittig Albert,1998.0
126581,0805044280,0,"The Giant, O'Brien",Hilary Mantel,1998.0
213350,0932956017,0,Landlording: A handymanual for scrupulous landlords and landladies who do it themselves,Leigh Robinson,1980.0
202462,1572971509,9,Quantum Leap: Independence : A Novel (Quantum Leap),John Peel,1996.0
73394,0312976860,0,Easy Money,Jenny Siler,2000.0
221995,0441008534,8,Dead Until Dark (Southern Vampire Mysteries),Charlaine Harris,2001.0
124942,0671871498,0,Ashton's Bride,Judith O'Brien,1995.0
57423,0140187413,0,Travels with Charley in Search of America (Penguin Twentieth-Century Classics),John Steinbeck,1997.0
109574,1573227218,10,Amazing Grace: A Vocabulary of Faith,Kathleen Norris,1999.0
182987,0553138634,0,The devil's alternative,Frederick Forsyth,1981.0
153206,0060540753,10,Patron Saint of Liars : A Novel,Ann Patchett,2003.0
11676,0446359459,0,Facets,Barbara Delinsky,1990.0
142524,0809239930,0,Expressions: Stories and Poems (Contemporary's Whole Language Series),Pat Fiene,1991.0
56804,140003065X,7,A Fine Balance,Rohinton Mistry,2001.0
23511,0446607657,10,When the Wind Blows,James Patterson,1999.0
204591,0553581856,0,A Kiss to Remember,TERESA MEDEIROS,2002.0
34502,0872237710,5,Home of the brave,Joel Gross,1982.0
198711,0195056582,0,Sambo: The Rise and Demise of an American Jester,Joseph Boskin,1988.0
211919,0553584375,0,No One to Trust,IRIS JOHANSEN,2003.0
16795,0880702389,7,Secret Strength: For Those Who Search,Joni Eareckson Tada,1988.0
120908,0399145923,10,Carolina Moon,Nora Roberts,2000.0
245650,038072121X,9,In the Electric Mist with Confederate Dead,James L. Burke,1994.0
80075,0330305336,0,Cannibal In Manhattan,Tama Janowitz,1994.0
157273,0670880728,9,Bridget Jones's Diary,Helen Fielding,1998.0
210051,2070388085,9,Rimbaud: Les Fils,Michon,1998.0
52584,0843950315,0,Vampyrrhic,Simon Clark,2002.0
124363,0671785915,0,Voices Carry,Mariah Stewart,2001.0
16916,0312980388,0,Warlock : A Novel of Ancient Egypt,Wilbur Smith,2002.0
69355,0440237688,0,The Giver (Readers Circle),LOIS LOWRY,2002.0
98391,1594140804,8,I Ain't Superstitious (Five Star Expressions.),Laura Garner,2003.0
263300,1570089949,7,Sarah: Women of Genesis,Orson Scott Card,2000.0
231859,0380728346,6,The Ice Maiden : A Britt Montero Mystery (Britt Montero Mysteries),Edna Buchanan,2003.0
73651,0441001467,0,Earth 2: A Novel (Book 1),Melissa Crandall,1994.0
178458,0553571850,0,Finding Laura,Kay Hooper,1998.0
246655,0062553895,0,The Language of Letting Go: Daily Meditations for Co-Dependents,Melody Beattie,1990.0
264321,0836217128,5,"Quality Time on Highway 1 (Trudeau, G. B., Doonesbury Book.)",G. B. Trudeau,1993.0
134529,006000438X,0,The Death of Vishnu: A Novel,Manil Suri,2002.0
7947,0684801051,9,TIME AND AGAIN,Jack Finney,1995.0
39195,0451169530,8,The Stand: Complete and Uncut,Stephen King,1991.0
224924,0140250964,8,Snow Angels,Stewart O'Nan,1995.0
16795,0689801645,0,Mother Earth,Nancy Luenn,1995.0
37712,0451191145,8,Atlas Shrugged,Ayn Rand,1996.0
145165,0868245542,0,Frost bytes,Pene Greet,1995.0
230522,0590444611,0,Have You Seen My Cat (Blue Ribbon Book),Eric Carle,1991.0
270906,0312984170,0,The Stranger In My Bed (St. Martin's True Crime Library),Michael Fleeman,2003.0
132687,0767909143,0,Mindfulness and Money : The Buddhist Path to Abundance,DOMINIC J. HOULDER,2002.0
150124,0310242835,0,Anger Is a Choice,Tim Lahaye,2002.0
21252,0891918221,0,Bernie Smithwick and the Super Red Ball (I Love to Read),William Coleman,1984.0
252827,034910946X,0,Racing Pigs and Giant Morrows,Harry Pearson,2000.0
98297,0380013207,0,The Lathe of Heaven,Ursula K. Le Guin,1995.0
96448,0440228174,0,Zia,Scott O'Dell,1998.0
219546,0590405543,7,Sixth-Grade Sleepover,Eve Bunting,1987.0
214272,0553569031,0,Gone But Not Forgotten,PHILLIP M. MARGOLIN,1994.0
59297,0375750525,0,The Vagina Monologues,Eve Ensler,1998.0
97874,0425166775,9,"Blending Families: A Guide for Parents, Stepparents, and Everyone Building a Successful New Family",Elaine Fantle Shomberg,1999.0
168369,0812062108,10,My Rabbit Bobbie,Donna Bryant,1991.0
43687,140003180X,0,The Kalahari Typing School for Men (No. 1 Ladies' Detective Agency),ALEXANDER MCCALL SMITH,2004.0
55457,0679735666,10,A Natural History of the Senses,Diane Ackerman,1991.0
81759,084234716X,0,Norma,Norma Zimmer,1976.0
129074,014013767X,8,"Tudor England (Pelican History of England, No 5)",Stanley Thomas Bindoff,1995.0
136252,0670823171,0,Libra,Don Delillo,1988.0
25981,0679445315,0,Quite a Year for Plums,Bailey White,1998.0
89870,087131827X,0,The Complete Book of Hugs,Ricky Friedel,1998.0
37400,0140159940,0,Beyond the Hundredth Meridian: John Wesley Powell and the Second Opening of the West,Wallace Stegner,1992.0
125774,039914840X,0,Three Fates,Nora Roberts,2002.0
179433,0679454454,9,Sick Puppy,Carl Hiaasen,2000.0
11676,0446404144,0,Open Season (Joe Gunther Mysteries (Paperback)),Archer Mayor,1994.0
87746,0345428285,0,The Insider,STEPHEN FREY,2000.0
11676,0812694333,7,The Simpsons and Philosophy: The D'oh! of Homer,William Irwin,2001.0
274739,0395354390,8,"The Book of Lost Tales, Part 1 (The History of Middle-Earth, Volume 1)",J. R. R. Tolkien,1984.0
148258,0060197447,8,Winter World : The Ingenuity of Animal Survival,Bernd Heinrich,2003.0
252767,0446609404,0,Cradle and All,James Patterson,2001.0
41455,0380731851,8,Mystic River,Dennis Lehane,2002.0
254174,0142001740,7,The Secret Life of Bees,Sue Monk Kidd,2003.0
253449,006251430X,0,"Let the Mountains Talk, Let the Rivers Run: A Call to Those Who Would Save the Earth",David Ross Brower,1996.0
224525,0767916069,7,Under the Tuscan Sun : At Home in Italy,FRANCES MAYES,2003.0
98391,0425195244,10,Beauty Queen (Berkley Sensation),Julia London,2004.0
151589,059035342X,0,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999.0
114988,0375758224,10,"I Cannot Tell a Lie, Exactly: And Other Stories",Mary Ladd Gavell,2002.0
175003,0345394690,0,Promises of Home,Jeff Abbott,1996.0
225996,0312984820,0,Night Embrace (Dark-Hunter),Sherrilyn Kenyon,2003.0
161752,0451171705,6,The Bath Eccentric's Son,Amanda Scott,1992.0
201404,0151005141,0,The Headless Bust: A Melancholy Meditation for the False Millennium,Edward Gorey,1999.0
51386,0373712235,0,The Seal's Baby : A Little Secret (Superromance),Rogenna Brewer,2004.0
14079,0452269687,0,The Essential Frankenstein: Including the Complete Novel by Mary Shelley (Plume Books),Mary Wollstonecraft Shelley,1993.0
171118,0399131493,0,Red Storm Rising,Tom Clancy,1986.0
185233,0671700197,0,Uncommon Knowledge,Judy Lewis,1994.0
268030,0380730200,0,The Giant's House : A Romance,Elizabeth McCracken,1997.0
236283,0553582755,10,One Door Away from Heaven,Dean R. Koontz,2002.0
56271,0340412240,0,Augustus a Novel,Allan Massie,1994.0
233911,0380008149,0,"Confess, Fletch",Gregory McDonald,1991.0
213428,0316781266,7,The Last Time They Met : A Novel,Anita Shreve,2002.0
275075,0446605239,8,The Notebook,Nicholas Sparks,1998.0
172512,0312979886,0,Female Intelligence,Jane Heller,2002.0
276199,0892963603,0,The Good Policeman,Jerome Charyn,1990.0
35859,1575663708,8,Mistletoe Murder: A Lucy Stone Mystery (Lucy Stone Mysteries (Paperback)),Leslie Meier,1998.0
55492,0440237262,0,The Program,Stephen White,2002.0
253337,0446610615,0,Kingdoms of Light,Alan Dean Foster,2002.0
258270,0446609404,0,Cradle and All,James Patterson,2001.0
143253,030711659X,10,Richard Scarry's Counting Book,Richard Scarry,1990.0
220664,068971310X,0,The Wind in the Willows,Kenneth Grahame,1989.0
60337,0932379060,9,My Mama's Dead Squirrel: Lesbian Essays on Southern Culture,"Mab, Segrest",1985.0
234623,0060186526,0,Marrying Mom,Olivia Goldsmith,1996.0
91266,0380756293,0,The Magic of You (Malory Novels (Paperback)),Johanna Lindsey,1993.0
30276,0061014095,0,Your Cheatin' Heart : A Novel,Nancy Bartholomew,2000.0
69078,0140128638,8,Granta 29 : New World (1st of 4 by Jonathan Raban),Bill Buford,1989.0
269566,0440213991,0,Guardian Angel,Sara Paretsky,1996.0
179387,0679744398,0,"All the Pretty Horses (The Border Trilogy, Vol 1)",CORMAC MCCARTHY,1993.0
226545,0553576925,9,Hiding in the Shadows (Shadows Trilogy (Paperback)),Kay Hooper,2000.0
170997,0061084670,0,When Destiny Calls,Suzanne Elizabeth,1996.0
41841,0671727095,7,MY TEACHER GLOWS IN THE DARK : MY TEACHER GLOWS IN THE DARK,Bruce Coville,1991.0
138844,0773752102,8,Five Minute Mysteries,Ken Weber,1994.0
203948,0812969812,9,Blessings : A Novel,ANNA QUINDLEN,2003.0
153400,0802137954,7,The Ginger Man,J. P. Donleavy,2001.0
237001,0061059722,0,Brothers in Arms,Ben Weaver,2001.0
75860,0449910571,0,Ladder of Years,Anne Tyler,1996.0
85757,1568582161,9,1700: Scenes from London Life,Maureen Waller,2002.0
243077,0380732335,0,Florida Road Kill: A Novel,Tim Dorsey,2000.0
74837,0380974738,0,"Rage of a Demon King (Feist, Raymond E. Serpent war Saga, Vol. 3)",Raymond E. Feist,1997.0
95359,0316693294,8,Cat and Mouse,James Patterson,1997.0
123430,0440237556,0,The Dark Highlander,Karen Marie Moning,2002.0
119426,0679732411,6,Gift from the Sea,Anne Morrow Lindbergh,1991.0
198699,0345401123,0,Your Blues Ain't Like Mine,BEBE MOORE CAMPBELL,1995.0
125039,0441669573,0,Planet of Exile,Ursula Le Guin,1982.0
244994,1842322486,0,The Chequer Board,Nevil Shute,2000.0
198996,0307262146,0,"Whiskers (Step-Into-Reading, Step 2)",CATHERINE DALY-WEIR,2000.0
243077,015601081X,0,The Eternal Footman,James Morrow,2000.0
209620,080502557X,9,Shizuko's Daughter (Edge Books),Kyoko Mori,1993.0
263163,043936213X,10,Harry Potter and the Sorcerer's Stone (Book 1),J. K. Rowling,2001.0
251342,8846201973,6,City (Italian Edition),Alessandro Baricco,2003.0
3066,0804816670,0,"Chinese Herbs: Their Botany, Chemistry, and Pharmacodynamics",John D. Keys,1991.0
69697,0373825978,0,Nick of Time (Heart of the West),Janelle Denison,1999.0
171118,1551453894,0,This United Church of Ours,Ralph Milton,2001.0
78783,034538184X,0,Degree of Guilt,Richard North Patterson,1995.0
16943,0451181050,0,Shadowlands: A Novel,Leonore Fleischer,1993.0
229313,0451155246,0,Eye of the Needle,Ken Follett,1979.0
276680,0449910571,8,Ladder of Years,Anne Tyler,1996.0
82511,0704334747,0,The Mirror Within: A New Look at Sexuality (Quartet Original),Anne Dickson,1986.0
172742,0669471631,0,"Writer's Express: A Handbook for Young Writers, Thinkers & Learners",Dave Kemper,2000.0
155147,0440204208,0,Blood Shot (V.I. Warshawski Novels (Paperback)),Sara Paretsky,1989.0
24738,2070379256,0,Le grand feu,Jeanne Bourin,1988.0
219546,0893757802,0,Bob Son of Battle,Alfred Ollivant,1997.0
158984,0061041807,0,Finger Prints,Barbara Delinsky,1997.0
52584,0373652437,0,"My Baby, Your Child (Greatest Texas Love Stories of All Time, 29)",Nikki Benjamin,1994.0
60168,0373484232,9,Stanislaski Sisters,Nora Roberts,2001.0
11441,0671004565,0,We'll Meet Again,Mary Higgins Clark,2000.0
179288,0671567713,0,WHITE CROSSES,Larry Watson,1997.0
228998,0671004573,0,Before I Say Good-Bye,Mary Higgins Clark,2001.0
35257,0446608653,0,The Alibi,Sandra Brown,2000.0
82825,0553565397,7,Bluefeather Fellini,Max Evans,1994.0
249103,0446530220,0,The Cabinet of Curiosities,Douglas Preston,2002.0
124363,0670894184,0,Back Roads,Tawni O'Dell,2000.0
266226,0812580036,10,Oliver Twist,Charles Dickens,1998.0
236322,0375705198,0,Amy and Isabelle : A novel,ELIZABETH STROUT,2000.0
127384,0373286716,0,"Sun Woman (Harlequin Historical, No. 71)",Lindsay McKenna,1991.0
25583,0312923856,0,Probable Cause,Ridley Pearson,1992.0
261314,0312968221,5,The Last Valentine,James Michael Pratt,1999.0
99441,0312421680,10,The Journey to the East,Hermann Hesse,2003.0
128433,0521797535,0,David Levy's Guide to the Night Sky,David H. Levy,2001.0
245287,0764570080,0,LINUXÂ® System Administration,Anne H. Carasik,1998.0
84897,0345443284,0,While I Was Gone,Sue Miller,1999.0
224138,0446672351,10,Reservation Blues,Sherman Alexie,1996.0
220867,0743419219,0,Timeless Love,Judith O'Brien,2002.0
242361,1551666170,0,Lord Of The Desert (Mira),Diana Palmer,2000.0
98741,1564782042,0,Chromos (American Literature (Dalkey Archive)),Felipe Alfau,1999.0
13552,0743418204,9,In Her Shoes : A Novel,Jennifer Weiner,2003.0
11676,059098294X,0,Dancing With the Skirt (Teletubbies),Andrew Davenport,1999.0
202711,067973449X,0,Dead Babies,Martin Amis,1991.0
95359,0802140122,7,Twelve,Nick McDonell,2003.0
28371,0425168298,7,Secret Prey,John Sandford,2003.0
189334,0140378278,0,Time Cat: The Remarkable Journeys of Jason and Gareth,Lloyd Alexander,1996.0
33026,0140073175,8,Mr. Sammler's Planet,Saul Bellow,1986.0
263460,0440201845,6,The Twisted Window (Laurel-Leaf Suspense Fiction),Lois Duncan,1991.0
173300,1843570343,0,24: The Unofficial Guide,Jim Sangster,2003.0
36817,0345435869,3,The Rivan Codex : Ancient Texts of THE BELGARIAD and THE MALLOREON,DAVID EDDINGS,1999.0
150893,0971656509,10,Laughing Through the Tears,Luther Nussbaum,2002.0
129851,034539092X,0,The Great Train Robbery,Michael Crichton,1995.0
68491,0449004856,0,The Passion,NICOLE JORDAN,2000.0
165408,3423620447,6,Und der Sinn des Lebens? ( Ab 12 J.).,Ragnar Ohlsson,2001.0
19711,0804105979,0,The Midnight Club,James Patterson,1990.0
11601,0671520474,0,"The Captain's Daughter (Star Trek, Book 76)",Peter David,1995.0
82831,0883961822,0,Love Isn't Always Easy,Susan P. Schutz,1983.0
85993,0385336454,0,Presumption of Death,PERRI O'SHAUGHNESSY,2003.0
189334,1560238887,0,Against My Better Judgement: An Intimate Memoir of an Eminent Gay Psycholgist (Haworth Gay & Lesbian Studies),Roger Brown,1996.0
12282,0679751319,5,Dead Man Walking: An Eyewitness Account of the Death Penalty in the United States,Helen Prejean,1996.0
172030,067100316X,0,Star Trek First Contact (Star Trek The Next Generation),J. M. Dillard,1996.0
141819,0142180017,0,The Four Feathers (Penguin Classics),A. E. W. Mason,2001.0
143497,068482440x,0,BEACHCOMBING FOR A SHIPWRECKED GOD,Joe Coomer,1997.0
73292,1893062007,0,"Collison in Columbia (Hardwick, Phil. Mississippi Mysteries Series, 6.)",Phil Hardwick,1998.0
82145,0881501964,7,Menehune Murders,Margot Arnold,1991.0
33133,0029256208,0,STRUCTURE AND FUNCTION IN PRIMITIVE SOCIETY,A.R. Radcliffe-Brown,1965.0
140000,0571196349,0,Difficult Daughters,Manju Kapur,1999.0
11993,0517575019,0,Dazzle,Judith Krantz,1990.0
60836,3453157249,0,Die Tochter des PrÃ?Â¤sidenten.,Jack Higgins,1999.0
192176,0553580191,0,Seize the Night,DEAN KOONTZ,1999.0
126585,0553569783,8,Heartstone,PHILLIP M. MARGOLIN,1995.0
138010,0671897071,0,Girl : A Novel,Blake Nelson,1994.0
189835,0515117064,5,"Beyond the Stars (Camfield, No 145)",Barbara Cartland,1995.0
125774,1573229571,7,About a Boy (Movie Tie-In),Nick Hornby,2002.0
266229,080410753X,0,The Kitchen God's Wife,Amy Tan,1992.0
204867,0553575597,0,Tobacco Sticks,William Elliott Hazelgrove,1997.0
41086,0142003190,0,A Noble Radiance,Donna Leon,2003.0
71285,0440211727,0,A Time to Kill,JOHN GRISHAM,1992.0
236618,0425165965,0,Timequake,Kurt Vonnegut,1998.0
159129,3453150295,0,"Diana-TaschenbÃ?Â¼cher, Nr.21, Pooh's Corner",Harry Rowohlt,1999.0
11676,055357910X,0,Meg,Steve Alten,1998.0
62755,0373166893,0,"Operation: Baby (Harlequin American Romance, No 689)",Barbara Bretton,1997.0
179563,0380698439,9,Behind the Attic Wall (Avon Camelot Books (Paperback)),Sylvia Cassedy,1985.0
242824,0373034148,0,"Bride'S Daughter (Harlequin Romance, No 3414)",Rosemary Gibson,1996.0
170415,0441718442,0,The Revenge of the Rose,Michael Moorcock,1991.0
193458,0679429220,9,Midnight in the Garden of Good and Evil: A Savannah Story,John Berendt,1994.0
251975,3257228007,0,Das Parfum: Die Geschichte Eines Morders,Patrick Suskind,1994.0
77383,0380752891,9,"Man from Mundania (Xanth Trilogy, No 12)",Piers Anthony,1990.0
87555,0385482329,0,Red China Blues: My Long March from Mao to Now,Jan Wong,1997.0
35859,0843949260,0,The Nature of Balance,Tim Lebbon,2001.0
126298,0399146601,9,Shattered,Dick Francis,2000.0
60707,0060976241,9,The Lone Ranger and Tonto Fistfight in Heaven,Sherman Alexie,1994.0
124942,0345386590,0,Cinders to Satin -Trade Paper,Fern Michaels,1993.0
98391,0553586580,10,Clade,MARK BUDZ,2003.0
73394,0446612294,0,Dead Ringer,Annie Solomon,2003.0
157799,0786005009,6,Shop of Horrors,Bill G. Cox,1998.0
232665,0590457594,9,Princess Nevermore (Point Fantasy),Dian Curtis Regan,1997.0
196149,0140324623,0,Anne of Green Gables,L.M. Montgomery,1992.0
31838,0393035913,0,"The New Regime: Transformations of the French Civic Order, 1789-1820s",Isser Woloch,1994.0
204864,0061006599,0,The Matrix,Jonathan Aycliffe,1995.0
126240,1932961003,5,The Green Age Of Asher Witherow,M. ALLEN CUNNINGHAM,2004.0
216600,0671461494,10,The Hitchhiker's Guide to the Galaxy,Douglas Adams,1982.0
155014,0440214041,0,The Pelican Brief,John Grisham,1993.0
148028,0452279275,0,The Wisdom Teachings of the Dalai Lama,Bstan-Dzin-Rgya-Mtsho,1997.0
149934,0451409973,0,Julie and Romeo: A Novel,Jeanne Ray,2001.0
88229,0375705899,0,Bodega Dreams,Ernesto Quinonez,2000.0
211430,0440105595,0,The Birth Order Book: Why You Are the Way You Are,Kevin Leman,1987.0
261317,0446605484,8,Roses Are Red (Alex Cross Novels),James Patterson,2001.0
7346,0380792036,0,Deadly Shaker Spring (Sister Rose Callahan Mystery),Deborah Woodworth,1998.0
13082,0816735786,0,"Meg and the Secret Scrapbook (Always Friends Club, No 1)",Susan Meyers,1995.0
78783,0451178033,0,When the Bough Breaks,Jonathan Kellerman,1993.0
242618,0393324222,9,Arabian Jazz: A Novel,Diana Abu-Jaber,2003.0
248718,0425143899,6,The Servant's Tale (Sister Frevisse Medieval Mysteries (Paperback)),Margaret Frazer,1997.0
261641,8804433434,9,La Fabbrica Dei Corpi,Patricia Cornwell,1994.0
213350,0553572512,0,Playing for the Ashes,ELIZABETH GEORGE,1995.0
197866,0887307876,0,"The Dilbert Principle: A Cubicle'S-Eye View of Bosses, Meetings, Management Fads & Other Workplace Afflictions",Scott Adams,1996.0
74689,0061092568,7,Homemade Sin (Callahan Garrity Mysteries (Paperback)),Kathy Hogan Trocheck,1995.0
147141,0452281784,0,Bad Heir Day,Wendy Holden,2001.0
215988,0684854465,10,MAD COWBOY: Plain Truth from the Cattle Rancher Who Won't Eat Meat,Howard F. Lyman,2001.0
62958,014017737X,8,The Pearl,John Steinbeck,2000.0
53729,0732010179,0,Aftershock,Peter Corris,2000.0
262902,0380794608,5,Aramaya,Jane Routley,2000.0
93363,0441008119,0,"A Dark Imbalance (Evergence, Book Three)",Sean Williams,2001.0
14422,0061081450,8,Dancing on Air (Harper Monogram),Susan Wiggs,1996.0
186570,0380750295,0,Windmaster's Bane,Tom Deitz,1986.0
98741,0930323114,0,Deaf Like Me,Thomas S. Spradley,1985.0
67376,0671038443,9,The Devil's Teardrop,Jeffery Deaver,2000.0
56856,042518109X,0,Whispers,Dean R. Koontz,2001.0
153662,0675213207,9,Who Am I in the Lives of Children?: An Introduction to Teaching Young Children,Stephanie Feeney,1991.0
160681,0553083104,8,"Serpent Mage (The Death Gate Cycle, Vol 4)",Margaret Weis,1992.0
114368,0446527017,1,Standoff,Sandra Brown,2000.0
261105,3404921054,0,FÃ?Â¼nfzehn Meter nach links.,Antti Tuuri,2002.0
232271,0062516973,0,"Meditation Secrets for Women: Discovering Your Passion, Pleasure, and Inner Peace",Camille Maurine,2001.0
128672,3442433495,0,Der Campus.,Dietrich Schwanitz,1996.0
224435,0380719320,0,Sleeping With the Devil,Suzanne Finstad,1992.0
200674,0380008157,0,Sweet Savage Love,Rosemary Rogers,1976.0
93047,0374425396,0,Georgie,Robert Bright,1999.0
241548,0812575490,0,"Wolf's Head, Wolf's Heart (Wolf)",Jane Lindskold,2003.0
90137,0380754843,6,Wayside School is Falling Down,Louis Sachar,1990.0
173632,3518386948,0,Blaubart,Max Frisch,1993.0
165319,0886774004,6,"Arrow's Fall (The Heralds of Valdemar, Book 3)",Mercedes Lackey,1996.0
206567,0373250118,7,See Jane Date (Red Dress Ink (Paperback)),Melissa Senate,2001.0
248289,1859585337,5,Folktales of the Maori,Alfred Grace,1994.0
